,Time,Protocol,seq
26704,70.343057,UDP1.VIDEO_REX_REQ_V3,6560
26705,70.343057,UDP1.VIDEO_REX_REQ_V3,6561
26706,70.343057,UDP1.VIDEO_REX_REQ_V3,6565
26707,70.343057,UDP1.VIDEO_REX_REQ_V3,6567
26708,70.343057,UDP1.VIDEO_REX_REQ_V3,6569
26709,70.343057,UDP1.VIDEO_REX_REQ_V3,6571
26710,70.355136,UDP1.VIDEO4_ARQ_RES,6531
26711,70.355136,UDP1.VIDEO4_ARQ_RES,6576
26712,70.355136,UDP1.VIDEO4_ARQ_RES,6577
26713,70.367583,UDP1.VIDEO_REX_REQ_V3,6544
26714,70.367583,UDP1.VIDEO_REX_REQ_V3,6545
26715,70.367583,UDP1.VIDEO_REX_REQ_V3,6548
26716,70.367583,UDP1.VIDEO_REX_REQ_V3,6552
26717,70.374822,UDP1.VIDEO4_ARQ_RES,6560
26718,70.374822,UDP1.VIDEO4_ARQ_RES,6561
26719,70.374822,UDP1.VIDEO4_ARQ_RES,6565
26720,70.374822,UDP1.VIDEO4_ARQ_RES,6567
26721,70.374822,UDP1.VIDEO4_ARQ_RES,6569
26722,70.37482299999999,UDP1.VIDEO4_ARQ_RES,6571
26723,70.392934,UDP1.VIDEO_REX_REQ_V3,6576
26724,70.392934,UDP1.VIDEO_REX_REQ_V3,6577
26725,70.394897,UDP1.VIDEO4_ARQ_RES,6544
26726,70.394897,UDP1.VIDEO4_ARQ_RES,6545
26727,70.394897,UDP1.VIDEO4_ARQ_RES,6548
26728,70.394897,UDP1.VIDEO4_ARQ_RES,6552
26729,70.417348,UDP1.VIDEO_REX_REQ_V3,6560
26730,70.417348,UDP1.VIDEO_REX_REQ_V3,6561
26731,70.417348,UDP1.VIDEO_REX_REQ_V3,6567
26732,70.417348,UDP1.VIDEO_REX_REQ_V3,6569
26733,70.417348,UDP1.VIDEO_REX_REQ_V3,6571
26734,70.423191,UDP1.VIDEO4_ARQ_RES,6576
26735,70.423192,UDP1.VIDEO4_ARQ_RES,6577
26736,70.443033,UDP1.VIDEO_REX_REQ_V3,6544
26737,70.443033,UDP1.VIDEO_REX_REQ_V3,6545
26738,70.443033,UDP1.VIDEO_REX_REQ_V3,6548
26739,70.45476,UDP1.VIDEO4_ARQ_RES,6560
26740,70.45476,UDP1.VIDEO4_ARQ_RES,6561
26741,70.45476,UDP1.VIDEO4_ARQ_RES,6567
26742,70.45476,UDP1.VIDEO4_ARQ_RES,6569
26743,70.45476,UDP1.VIDEO4_ARQ_RES,6571
26744,70.468186,UDP1.VIDEO_REX_REQ_V3,6576
26745,70.468186,UDP1.VIDEO_REX_REQ_V3,6577
26746,70.47458,UDP1.VIDEO4_ARQ_RES,6544
26747,70.474581,UDP1.VIDEO4_ARQ_RES,6545
26748,70.474581,UDP1.VIDEO4_ARQ_RES,6548
26749,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6567
26750,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6569
26751,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6571
26752,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6580
26753,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6581
26754,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6582
26755,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6583
26756,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6584
26757,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6585
26758,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6586
26759,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6587
26760,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6588
26761,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6589
26762,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6590
26763,70.49334300000001,UDP1.VIDEO_REX_REQ_V3,6591
26764,70.50448399999999,UDP1.VIDEO4_ARQ_RES,6576
26765,70.50448399999999,UDP1.VIDEO4_ARQ_RES,6577
26766,70.518603,UDP1.VIDEO_REX_REQ_V3,6544
26767,70.518603,UDP1.VIDEO_REX_REQ_V3,6545
26768,70.523909,UDP1.VIDEO4_ARQ_RES,6567
26769,70.523985,UDP1.VIDEO4_ARQ_RES,6569
26770,70.523985,UDP1.VIDEO4_ARQ_RES,6571
26771,70.523985,UDP1.VIDEO4_ARQ_RES,6580
26772,70.523985,UDP1.VIDEO4_ARQ_RES,6581
26773,70.523986,UDP1.VIDEO4_ARQ_RES,6582
26774,70.523986,UDP1.VIDEO4_ARQ_RES,6583
26775,70.523986,UDP1.VIDEO4_ARQ_RES,6584
26776,70.524137,UDP1.VIDEO4_ARQ_RES,6585
26777,70.524137,UDP1.VIDEO4_ARQ_RES,6586
26778,70.524137,UDP1.VIDEO4_ARQ_RES,6587
26779,70.524137,UDP1.VIDEO4_ARQ_RES,6588
26780,70.524137,UDP1.VIDEO4_ARQ_RES,6589
26781,70.524137,UDP1.VIDEO4_ARQ_RES,6590
26782,70.524138,UDP1.VIDEO4_ARQ_RES,6591
26783,70.54240899999999,UDP1.VIDEO_REX_REQ_V3,6576
26784,70.54240899999999,UDP1.VIDEO_REX_REQ_V3,6577
26785,70.55453399999999,UDP1.VIDEO4_ARQ_RES,6544
26786,70.55453399999999,UDP1.VIDEO4_ARQ_RES,6545
26787,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6571
26788,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6580
26789,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6581
26790,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6582
26791,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6584
26792,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6585
26793,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6586
26794,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6589
26795,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6590
26796,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6591
26797,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6594
26798,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6595
26799,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6596
26800,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6597
26801,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6598
26802,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6599
26803,70.56756700000001,UDP1.VIDEO_REX_REQ_V3,6602
26804,70.574836,UDP1.VIDEO4_ARQ_RES,6576
26805,70.574837,UDP1.VIDEO4_ARQ_RES,6577
26806,70.592722,UDP1.VIDEO_REX_REQ_V3,6544
26807,70.592722,UDP1.VIDEO_REX_REQ_V3,6545
26808,70.603778,UDP1.VIDEO4_ARQ_RES,6571
26809,70.603779,UDP1.VIDEO4_ARQ_RES,6580
26810,70.603779,UDP1.VIDEO4_ARQ_RES,6581
26811,70.603779,UDP1.VIDEO4_ARQ_RES,6582
26812,70.603779,UDP1.VIDEO4_ARQ_RES,6584
26813,70.603779,UDP1.VIDEO4_ARQ_RES,6585
26814,70.603779,UDP1.VIDEO4_ARQ_RES,6586
26815,70.603779,UDP1.VIDEO4_ARQ_RES,6589
26816,70.60386700000001,UDP1.VIDEO4_ARQ_RES,6590
26817,70.60386700000001,UDP1.VIDEO4_ARQ_RES,6591
26818,70.60386700000001,UDP1.VIDEO4_ARQ_RES,6594
26819,70.603868,UDP1.VIDEO4_ARQ_RES,6595
26820,70.603868,UDP1.VIDEO4_ARQ_RES,6596
26821,70.603868,UDP1.VIDEO4_ARQ_RES,6597
26822,70.603868,UDP1.VIDEO4_ARQ_RES,6598
26823,70.603868,UDP1.VIDEO4_ARQ_RES,6599
26824,70.603951,UDP1.VIDEO4_ARQ_RES,6602
26825,70.61825999999999,UDP1.VIDEO_REX_REQ_V3,6577
26826,70.62452900000001,UDP1.VIDEO4_ARQ_RES,6544
26827,70.62452900000001,UDP1.VIDEO4_ARQ_RES,6545
26828,70.643061,UDP1.VIDEO_REX_REQ_V3,6571
26829,70.643061,UDP1.VIDEO_REX_REQ_V3,6580
26830,70.643061,UDP1.VIDEO_REX_REQ_V3,6581
26831,70.643061,UDP1.VIDEO_REX_REQ_V3,6582
26832,70.643061,UDP1.VIDEO_REX_REQ_V3,6584
26833,70.643061,UDP1.VIDEO_REX_REQ_V3,6589
26834,70.643061,UDP1.VIDEO_REX_REQ_V3,6591
26835,70.643061,UDP1.VIDEO_REX_REQ_V3,6594
26836,70.643061,UDP1.VIDEO_REX_REQ_V3,6595
26837,70.643061,UDP1.VIDEO_REX_REQ_V3,6599
26838,70.65503199999999,UDP1.VIDEO4_ARQ_RES,6577
26839,70.667514,UDP1.VIDEO_REX_REQ_V3,6544
26840,70.667514,UDP1.VIDEO_REX_REQ_V3,6545
26841,70.667514,UDP1.VIDEO_REX_REQ_V3,6605
26842,70.667514,UDP1.VIDEO_REX_REQ_V3,6606
26843,70.674442,UDP1.VIDEO4_ARQ_RES,6571
26844,70.674442,UDP1.VIDEO4_ARQ_RES,6580
26845,70.67444300000001,UDP1.VIDEO4_ARQ_RES,6581
26846,70.67444300000001,UDP1.VIDEO4_ARQ_RES,6582
26847,70.67444300000001,UDP1.VIDEO4_ARQ_RES,6584
26848,70.674549,UDP1.VIDEO4_ARQ_RES,6589
26849,70.67455,UDP1.VIDEO4_ARQ_RES,6591
26850,70.67455,UDP1.VIDEO4_ARQ_RES,6594
26851,70.67455,UDP1.VIDEO4_ARQ_RES,6595
26852,70.67455,UDP1.VIDEO4_ARQ_RES,6599
26853,70.693821,UDP1.VIDEO_REX_REQ_V3,6577
26854,70.693821,UDP1.VIDEO_REX_REQ_V3,6608
26855,70.693821,UDP1.VIDEO_REX_REQ_V3,6609
26856,70.693821,UDP1.VIDEO_REX_REQ_V3,6610
26857,70.693821,UDP1.VIDEO_REX_REQ_V3,6611
26858,70.693821,UDP1.VIDEO_REX_REQ_V3,6612
26859,70.693821,UDP1.VIDEO_REX_REQ_V3,6613
26860,70.704842,UDP1.VIDEO4_ARQ_RES,6544
26861,70.70484300000001,UDP1.VIDEO4_ARQ_RES,6545
26862,70.70484300000001,UDP1.VIDEO4_ARQ_RES,6605
26863,70.70484300000001,UDP1.VIDEO4_ARQ_RES,6606
26864,70.718947,UDP1.VIDEO_REX_REQ_V3,6580
26865,70.718947,UDP1.VIDEO_REX_REQ_V3,6581
26866,70.718947,UDP1.VIDEO_REX_REQ_V3,6591
26867,70.718947,UDP1.VIDEO_REX_REQ_V3,6594
26868,70.718947,UDP1.VIDEO_REX_REQ_V3,6595
26869,70.718947,UDP1.VIDEO_REX_REQ_V3,6599
26870,70.724343,UDP1.VIDEO4_ARQ_RES,6577
26871,70.724343,UDP1.VIDEO4_ARQ_RES,6608
26872,70.724343,UDP1.VIDEO4_ARQ_RES,6609
26873,70.724343,UDP1.VIDEO4_ARQ_RES,6610
26874,70.724343,UDP1.VIDEO4_ARQ_RES,6611
26875,70.724343,UDP1.VIDEO4_ARQ_RES,6612
26876,70.724343,UDP1.VIDEO4_ARQ_RES,6613
26877,70.743753,UDP1.VIDEO_REX_REQ_V3,6545
26878,70.743753,UDP1.VIDEO_REX_REQ_V3,6605
26879,70.743753,UDP1.VIDEO_REX_REQ_V3,6606
26880,70.754837,UDP1.VIDEO4_ARQ_RES,6580
26881,70.754837,UDP1.VIDEO4_ARQ_RES,6581
26882,70.754837,UDP1.VIDEO4_ARQ_RES,6591
26883,70.754837,UDP1.VIDEO4_ARQ_RES,6594
26884,70.754837,UDP1.VIDEO4_ARQ_RES,6595
26885,70.754837,UDP1.VIDEO4_ARQ_RES,6599
26886,70.769343,UDP1.VIDEO_REX_REQ_V3,6609
26887,70.769343,UDP1.VIDEO_REX_REQ_V3,6610
26888,70.769343,UDP1.VIDEO_REX_REQ_V3,6611
26889,70.769343,UDP1.VIDEO_REX_REQ_V3,6612
26890,70.769343,UDP1.VIDEO_REX_REQ_V3,6613
26891,70.774569,UDP1.VIDEO4_ARQ_RES,6545
26892,70.774652,UDP1.VIDEO4_ARQ_RES,6605
26893,70.774652,UDP1.VIDEO4_ARQ_RES,6606
26894,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6580
26895,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6581
26896,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6591
26897,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6594
26898,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6595
26899,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6615
26900,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6616
26901,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6617
26902,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6618
26903,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6619
26904,70.79342199999999,UDP1.VIDEO_REX_REQ_V3,6620
26905,70.804487,UDP1.VIDEO4_ARQ_RES,6609
26906,70.804487,UDP1.VIDEO4_ARQ_RES,6610
26907,70.804487,UDP1.VIDEO4_ARQ_RES,6611
26908,70.804487,UDP1.VIDEO4_ARQ_RES,6612
26909,70.804488,UDP1.VIDEO4_ARQ_RES,6613
26910,70.819165,UDP1.VIDEO_REX_REQ_V3,6545
26911,70.819165,UDP1.VIDEO_REX_REQ_V3,6605
26912,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6580
26913,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6581
26914,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6591
26915,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6594
26916,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6595
26917,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6615
26918,70.82395600000001,UDP1.VIDEO4_ARQ_RES,6616
26919,70.823957,UDP1.VIDEO4_ARQ_RES,6617
26920,70.82405899999999,UDP1.VIDEO4_ARQ_RES,6618
26921,70.82405899999999,UDP1.VIDEO4_ARQ_RES,6619
26922,70.82405899999999,UDP1.VIDEO4_ARQ_RES,6620
26923,70.84388299999999,UDP1.VIDEO_REX_REQ_V3,6610
26924,70.84388299999999,UDP1.VIDEO_REX_REQ_V3,6611
26925,70.84388299999999,UDP1.VIDEO_REX_REQ_V3,6612
26926,70.84388299999999,UDP1.VIDEO_REX_REQ_V3,6613
26927,70.85040699999999,UDP1.VIDEO4_ARQ_RES,6545
26928,70.850408,UDP1.VIDEO4_ARQ_RES,6605
26929,70.868751,UDP1.VIDEO_REX_REQ_V3,6580
26930,70.868751,UDP1.VIDEO_REX_REQ_V3,6581
26931,70.868751,UDP1.VIDEO_REX_REQ_V3,6591
26932,70.868751,UDP1.VIDEO_REX_REQ_V3,6595
26933,70.868751,UDP1.VIDEO_REX_REQ_V3,6615
26934,70.868751,UDP1.VIDEO_REX_REQ_V3,6616
26935,70.868751,UDP1.VIDEO_REX_REQ_V3,6617
26936,70.868751,UDP1.VIDEO_REX_REQ_V3,6618
26937,70.868751,UDP1.VIDEO_REX_REQ_V3,6620
26938,70.868751,UDP1.VIDEO_REX_REQ_V3,6622
26939,70.868751,UDP1.VIDEO_REX_REQ_V3,6624
26940,70.868751,UDP1.VIDEO_REX_REQ_V3,6625
26941,70.868751,UDP1.VIDEO_REX_REQ_V3,6626
26942,70.883126,UDP1.VIDEO4_ARQ_RES,6610
26943,70.883126,UDP1.VIDEO4_ARQ_RES,6611
26944,70.883127,UDP1.VIDEO4_ARQ_RES,6612
26945,70.883127,UDP1.VIDEO4_ARQ_RES,6613
26946,70.89443,UDP1.VIDEO_REX_REQ_V3,6605
26947,70.89443,UDP1.VIDEO_REX_REQ_V3,6628
26948,70.903446,UDP1.VIDEO4_ARQ_RES,6580
26949,70.903447,UDP1.VIDEO4_ARQ_RES,6581
26950,70.903447,UDP1.VIDEO4_ARQ_RES,6591
26951,70.903447,UDP1.VIDEO4_ARQ_RES,6595
26952,70.903447,UDP1.VIDEO4_ARQ_RES,6615
26953,70.903447,UDP1.VIDEO4_ARQ_RES,6616
26954,70.903447,UDP1.VIDEO4_ARQ_RES,6617
26955,70.903447,UDP1.VIDEO4_ARQ_RES,6618
26956,70.903545,UDP1.VIDEO4_ARQ_RES,6620
26957,70.903545,UDP1.VIDEO4_ARQ_RES,6622
26958,70.903545,UDP1.VIDEO4_ARQ_RES,6624
26959,70.903545,UDP1.VIDEO4_ARQ_RES,6625
26960,70.903545,UDP1.VIDEO4_ARQ_RES,6626
26961,70.919926,UDP1.VIDEO_REX_REQ_V3,6610
26962,70.919926,UDP1.VIDEO_REX_REQ_V3,6611
26963,70.919926,UDP1.VIDEO_REX_REQ_V3,6612
26964,70.919926,UDP1.VIDEO_REX_REQ_V3,6613
26965,70.923707,UDP1.VIDEO4_ARQ_RES,6605
26966,70.923707,UDP1.VIDEO4_ARQ_RES,6628
26967,70.946975,UDP1.VIDEO_REX_REQ_V3,6591
26968,70.946975,UDP1.VIDEO_REX_REQ_V3,6595
26969,70.946975,UDP1.VIDEO_REX_REQ_V3,6615
26970,70.946975,UDP1.VIDEO_REX_REQ_V3,6617
26971,70.946975,UDP1.VIDEO_REX_REQ_V3,6620
26972,70.946975,UDP1.VIDEO_REX_REQ_V3,6622
26973,70.946975,UDP1.VIDEO_REX_REQ_V3,6624
26974,70.946975,UDP1.VIDEO_REX_REQ_V3,6625
26975,70.946975,UDP1.VIDEO_REX_REQ_V3,6626
26976,70.951533,UDP1.VIDEO4_ARQ_RES,6610
26977,70.951533,UDP1.VIDEO4_ARQ_RES,6611
26978,70.951533,UDP1.VIDEO4_ARQ_RES,6612
26979,70.951533,UDP1.VIDEO4_ARQ_RES,6613
26980,70.972897,UDP1.VIDEO_REX_REQ_V3,6605
26981,70.972897,UDP1.VIDEO_REX_REQ_V3,6628
26982,70.983014,UDP1.VIDEO4_ARQ_RES,6591
26983,70.983014,UDP1.VIDEO4_ARQ_RES,6595
26984,70.98301500000001,UDP1.VIDEO4_ARQ_RES,6615
26985,70.98301500000001,UDP1.VIDEO4_ARQ_RES,6617
26986,70.98301500000001,UDP1.VIDEO4_ARQ_RES,6620
26987,70.98301500000001,UDP1.VIDEO4_ARQ_RES,6622
26988,70.98301500000001,UDP1.VIDEO4_ARQ_RES,6624
26989,70.98301500000001,UDP1.VIDEO4_ARQ_RES,6625
26990,70.983118,UDP1.VIDEO4_ARQ_RES,6626
26991,70.995675,UDP1.VIDEO_REX_REQ_V3,6610
26992,70.995675,UDP1.VIDEO_REX_REQ_V3,6611
26993,70.995675,UDP1.VIDEO_REX_REQ_V3,6613
26994,71.00225,UDP1.VIDEO4_ARQ_RES,6605
26995,71.00225,UDP1.VIDEO4_ARQ_RES,6628
26996,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6591
26997,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6595
26998,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6615
26999,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6617
27000,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6620
27001,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6622
27002,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6625
27003,71.02090600000001,UDP1.VIDEO_REX_REQ_V3,6626
27004,71.02284499999999,UDP1.VIDEO4_ARQ_RES,6610
27005,71.02284499999999,UDP1.VIDEO4_ARQ_RES,6611
27006,71.02284499999999,UDP1.VIDEO4_ARQ_RES,6613
27007,71.046266,UDP1.VIDEO_REX_REQ_V3,6628
27008,71.051513,UDP1.VIDEO4_ARQ_RES,6591
27009,71.051513,UDP1.VIDEO4_ARQ_RES,6595
27010,71.051513,UDP1.VIDEO4_ARQ_RES,6615
27011,71.051513,UDP1.VIDEO4_ARQ_RES,6617
27012,71.051514,UDP1.VIDEO4_ARQ_RES,6620
27013,71.051514,UDP1.VIDEO4_ARQ_RES,6622
27014,71.051514,UDP1.VIDEO4_ARQ_RES,6625
27015,71.051514,UDP1.VIDEO4_ARQ_RES,6626
27016,71.070903,UDP1.VIDEO_REX_REQ_V3,6611
27017,71.070903,UDP1.VIDEO_REX_REQ_V3,6613
27018,71.070903,UDP1.VIDEO_REX_REQ_V3,6630
27019,71.070903,UDP1.VIDEO_REX_REQ_V3,6631
27020,71.070903,UDP1.VIDEO_REX_REQ_V3,6632
27021,71.070903,UDP1.VIDEO_REX_REQ_V3,6633
27022,71.070903,UDP1.VIDEO_REX_REQ_V3,6634
27023,71.070903,UDP1.VIDEO_REX_REQ_V3,6635
27024,71.070903,UDP1.VIDEO_REX_REQ_V3,6636
27025,71.070903,UDP1.VIDEO_REX_REQ_V3,6637
27026,71.070903,UDP1.VIDEO_REX_REQ_V3,6638
27027,71.070903,UDP1.VIDEO_REX_REQ_V3,6639
27028,71.070903,UDP1.VIDEO_REX_REQ_V3,6640
27029,71.070903,UDP1.VIDEO_REX_REQ_V3,6641
27030,71.070903,UDP1.VIDEO_REX_REQ_V3,6642
27031,71.070903,UDP1.VIDEO_REX_REQ_V3,6645
27032,71.070903,UDP1.VIDEO_REX_REQ_V3,6648
27033,71.08354200000001,UDP1.VIDEO4_ARQ_RES,6628
27034,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6615
27035,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6617
27036,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6620
27037,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6622
27038,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6625
27039,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6626
27040,71.09593199999999,UDP1.VIDEO_REX_REQ_V3,6651
27041,71.102643,UDP1.VIDEO4_ARQ_RES,6611
27042,71.102643,UDP1.VIDEO4_ARQ_RES,6613
27043,71.102643,UDP1.VIDEO4_ARQ_RES,6630
27044,71.102643,UDP1.VIDEO4_ARQ_RES,6631
27045,71.102643,UDP1.VIDEO4_ARQ_RES,6632
27046,71.102643,UDP1.VIDEO4_ARQ_RES,6633
27047,71.103553,UDP1.VIDEO4_ARQ_RES,6634
27048,71.103553,UDP1.VIDEO4_ARQ_RES,6635
27049,71.103553,UDP1.VIDEO4_ARQ_RES,6636
27050,71.103553,UDP1.VIDEO4_ARQ_RES,6637
27051,71.103553,UDP1.VIDEO4_ARQ_RES,6638
27052,71.103553,UDP1.VIDEO4_ARQ_RES,6639
27053,71.103553,UDP1.VIDEO4_ARQ_RES,6640
27054,71.103554,UDP1.VIDEO4_ARQ_RES,6641
27055,71.103625,UDP1.VIDEO4_ARQ_RES,6642
27056,71.103625,UDP1.VIDEO4_ARQ_RES,6645
27057,71.103625,UDP1.VIDEO4_ARQ_RES,6648
27058,71.121275,UDP1.VIDEO_REX_REQ_V3,6628
27059,71.142212,UDP1.VIDEO4_ARQ_RES,6615
27060,71.142212,UDP1.VIDEO4_ARQ_RES,6617
27061,71.142213,UDP1.VIDEO4_ARQ_RES,6620
27062,71.142213,UDP1.VIDEO4_ARQ_RES,6622
27063,71.142264,UDP1.VIDEO4_ARQ_RES,6625
27064,71.142264,UDP1.VIDEO4_ARQ_RES,6626
27065,71.142264,UDP1.VIDEO4_ARQ_RES,6651
27066,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6613
27067,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6631
27068,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6632
27069,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6634
27070,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6636
27071,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6639
27072,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6640
27073,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6641
27074,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6642
27075,71.14723599999999,UDP1.VIDEO_REX_REQ_V3,6648
27076,71.150587,UDP1.VIDEO4_ARQ_RES,6628
27077,71.172076,UDP1.VIDEO_REX_REQ_V3,6615
27078,71.172076,UDP1.VIDEO_REX_REQ_V3,6617
27079,71.172076,UDP1.VIDEO_REX_REQ_V3,6622
27080,71.172076,UDP1.VIDEO_REX_REQ_V3,6625
27081,71.172076,UDP1.VIDEO_REX_REQ_V3,6626
27082,71.172076,UDP1.VIDEO_REX_REQ_V3,6651
27083,71.172076,UDP1.VIDEO_REX_REQ_V3,6653
27084,71.172076,UDP1.VIDEO_REX_REQ_V3,6654
27085,71.172076,UDP1.VIDEO_REX_REQ_V3,6655
27086,71.172076,UDP1.VIDEO_REX_REQ_V3,6656
27087,71.172076,UDP1.VIDEO_REX_REQ_V3,6659
27088,71.18337700000001,UDP1.VIDEO4_ARQ_RES,6613
27089,71.18337700000001,UDP1.VIDEO4_ARQ_RES,6631
27090,71.18337700000001,UDP1.VIDEO4_ARQ_RES,6632
27091,71.18337700000001,UDP1.VIDEO4_ARQ_RES,6634
27092,71.18337700000001,UDP1.VIDEO4_ARQ_RES,6636
27093,71.183378,UDP1.VIDEO4_ARQ_RES,6639
27094,71.183378,UDP1.VIDEO4_ARQ_RES,6640
27095,71.183378,UDP1.VIDEO4_ARQ_RES,6641
27096,71.18348399999999,UDP1.VIDEO4_ARQ_RES,6642
27097,71.18348399999999,UDP1.VIDEO4_ARQ_RES,6648
27098,71.199409,UDP1.VIDEO_REX_REQ_V3,6628
27099,71.203389,UDP1.VIDEO4_ARQ_RES,6615
27100,71.203389,UDP1.VIDEO4_ARQ_RES,6617
27101,71.203389,UDP1.VIDEO4_ARQ_RES,6622
27102,71.203389,UDP1.VIDEO4_ARQ_RES,6625
27103,71.203389,UDP1.VIDEO4_ARQ_RES,6626
27104,71.203389,UDP1.VIDEO4_ARQ_RES,6651
27105,71.203389,UDP1.VIDEO4_ARQ_RES,6653
27106,71.203518,UDP1.VIDEO4_ARQ_RES,6654
27107,71.222569,UDP1.VIDEO_REX_REQ_V3,6613
27108,71.222569,UDP1.VIDEO_REX_REQ_V3,6632
27109,71.222569,UDP1.VIDEO_REX_REQ_V3,6634
27110,71.222569,UDP1.VIDEO_REX_REQ_V3,6639
27111,71.222569,UDP1.VIDEO_REX_REQ_V3,6640
27112,71.222569,UDP1.VIDEO_REX_REQ_V3,6641
27113,71.222569,UDP1.VIDEO_REX_REQ_V3,6642
27114,71.222569,UDP1.VIDEO_REX_REQ_V3,6648
27115,71.24346,UDP1.VIDEO4_ARQ_RES,6628
27116,71.24346,UDP1.VIDEO4_ARQ_RES,6655
27117,71.24346,UDP1.VIDEO4_ARQ_RES,6656
27118,71.24346,UDP1.VIDEO4_ARQ_RES,6659
27119,71.247504,UDP1.VIDEO_REX_REQ_V3,6615
27120,71.247504,UDP1.VIDEO_REX_REQ_V3,6622
27121,71.247504,UDP1.VIDEO_REX_REQ_V3,6654
27122,71.247504,UDP1.VIDEO_REX_REQ_V3,6655
27123,71.247504,UDP1.VIDEO_REX_REQ_V3,6656
27124,71.247504,UDP1.VIDEO_REX_REQ_V3,6659
27125,71.247504,UDP1.VIDEO_REX_REQ_V3,6662
27126,71.247504,UDP1.VIDEO_REX_REQ_V3,6664
27127,71.247504,UDP1.VIDEO_REX_REQ_V3,6665
27128,71.247504,UDP1.VIDEO_REX_REQ_V3,6666
27129,71.25194,UDP1.VIDEO4_ARQ_RES,6613
27130,71.25194,UDP1.VIDEO4_ARQ_RES,6632
27131,71.25194,UDP1.VIDEO4_ARQ_RES,6634
27132,71.252031,UDP1.VIDEO4_ARQ_RES,6639
27133,71.252031,UDP1.VIDEO4_ARQ_RES,6640
27134,71.252031,UDP1.VIDEO4_ARQ_RES,6641
27135,71.252031,UDP1.VIDEO4_ARQ_RES,6642
