,Time,Length
22666,60.254674,15
22667,60.276757999999994,16
22668,60.276757999999994,17
22669,60.276757999999994,18
22670,60.276757999999994,19
22671,60.276757999999994,20
22672,60.282313,19
22673,60.294378,18
22674,60.294378,17
22675,60.294378,16
22676,60.294378,15
22677,60.294378,14
22678,60.294379000000006,13
22679,60.294379000000006,12
22680,60.302671999999994,13
22681,60.302671999999994,14
22682,60.302671999999994,15
22683,60.302671999999994,16
22684,60.302671999999994,17
22685,60.302671999999994,18
22686,60.302671999999994,19
22687,60.315022,18
22688,60.315022,17
22689,60.315022,16
22690,60.315022,15
22691,60.315022,14
22692,60.328005000000005,15
22693,60.328005000000005,16
22694,60.328005000000005,17
22695,60.328005000000005,18
22696,60.328005000000005,19
22697,60.334373,18
22698,60.334373,17
22699,60.334373,16
22700,60.334373,15
22701,60.33449399999999,14
22702,60.33449399999999,13
22703,60.33449399999999,12
22704,60.35319200000001,13
22705,60.35319200000001,14
22706,60.35319200000001,15
22707,60.35319200000001,16
22708,60.35319200000001,17
22709,60.35319200000001,18
22710,60.35319200000001,19
22711,60.35319200000001,20
22712,60.35319200000001,21
22713,60.362326,20
22714,60.362326,19
22715,60.362326,18
22716,60.362326,17
22717,60.362326,16
22718,60.379624,17
22719,60.379624,18
22720,60.379624,19
22721,60.379624,20
22722,60.383127,19
22723,60.383127,18
22724,60.383127,17
22725,60.39520400000001,16
22726,60.39520400000001,15
22727,60.395205000000004,14
22728,60.395205000000004,13
22729,60.395205000000004,12
22730,60.395316,11
22731,60.403110999999996,12
22732,60.403110999999996,13
22733,60.403110999999996,14
22734,60.403110999999996,15
22735,60.403110999999996,16
22736,60.415411,15
22737,60.415411,14
22738,60.415411,13
22739,60.415411,12
22740,60.428098999999996,13
22741,60.428098999999996,14
22742,60.428098999999996,15
22743,60.428098999999996,16
22744,60.428098999999996,17
22745,60.428098999999996,18
22746,60.428098999999996,19
22747,60.428098999999996,20
22748,60.428098999999996,21
22749,60.428098999999996,22
22750,60.428098999999996,23
22751,60.43448000000001,22
22752,60.43448000000001,21
22753,60.43448000000001,20
22754,60.43448000000001,19
22755,60.43448000000001,18
22756,60.454779,19
22757,60.454779,20
22758,60.46538,19
22759,60.46538,18
22760,60.46538,17
22761,60.46538,16
22762,60.46538,15
22763,60.465439,14
22764,60.46544,13
22765,60.46544,12
22766,60.46544,11
22767,60.46544,10
22768,60.46544,9
22769,60.479057,10
22770,60.479057,11
22771,60.479057,12
22772,60.479057,13
22773,60.479057,14
22774,60.479057,15
22775,60.494385,14
22776,60.494386,13
22777,60.50349,14
22778,60.50349,15
22779,60.50349,16
22780,60.50349,17
22781,60.50349,18
22782,60.50349,19
22783,60.50349,20
22784,60.50349,21
22785,60.50349,22
22786,60.514483,21
22787,60.514483,20
22788,60.514483,19
22789,60.514483,18
22790,60.514483999999996,17
22791,60.514483999999996,16
22792,60.52902099999999,17
22793,60.52902099999999,18
22794,60.535343000000005,17
22795,60.535343999999995,16
22796,60.535343999999995,15
22797,60.535343999999995,14
22798,60.535343999999995,13
22799,60.535343999999995,12
22800,60.535343999999995,11
22801,60.535343999999995,10
22802,60.53544399999999,9
22803,60.554588,10
22804,60.554588,11
22805,60.554588,12
22806,60.554588,13
22807,60.56466999999999,12
22808,60.56466999999999,11
22809,60.580118999999996,12
22810,60.580118999999996,13
22811,60.580118999999996,14
22812,60.580118999999996,15
22813,60.580118999999996,16
22814,60.580118999999996,17
22815,60.580118999999996,18
22816,60.585105000000006,17
22817,60.585105000000006,16
22818,60.585105000000006,15
22819,60.585105000000006,14
22820,60.60575600000001,15
22821,60.60575600000001,16
22822,60.614368000000006,15
22823,60.614368000000006,14
22824,60.614368000000006,13
22825,60.614368000000006,12
22826,60.614481999999995,11
22827,60.614481999999995,10
22828,60.614481999999995,9
22829,60.634949,8
22830,60.634949,7
22831,60.634999,8
22832,60.634999,9
22833,60.634999,10
22834,60.634999,11
22835,60.634999,12
22836,60.634999,13
22837,60.634999,14
22838,60.634999,15
22839,60.656563,16
22840,60.656563,17
22841,60.656563,18
22842,60.662413,17
22843,60.662414,16
22844,60.662414,15
22845,60.662414,14
22846,60.662414,13
22847,60.662414,12
22848,60.662414,11
22849,60.662414,10
22850,60.683006000000006,11
22851,60.683006000000006,12
22852,60.683006000000006,13
22853,60.683006000000006,14
22854,60.683006000000006,15
22855,60.683006000000006,16
22856,60.683006000000006,17
22857,60.683006000000006,18
22858,60.695062,17
22859,60.695062,16
22860,60.695062,15
22861,60.709187,16
22862,60.709187,17
22863,60.709187,18
22864,60.709187,19
22865,60.709187,20
22866,60.709187,21
22867,60.714734,20
22868,60.714735,19
22869,60.714842000000004,18
22870,60.714842000000004,17
22871,60.714842000000004,16
22872,60.714842000000004,15
22873,60.714842000000004,14
22874,60.714843,13
22875,60.733925,14
22876,60.733925,15
22877,60.733925,16
22878,60.733925,17
22879,60.733925,18
22880,60.733925,19
22881,60.744538,18
22882,60.744538,17
22883,60.744538,16
22884,60.744538,15
22885,60.744538,14
22886,60.744538,13
22887,60.759263,14
22888,60.759263,15
22889,60.759263,16
22890,60.759263,17
22891,60.759263,18
22892,60.76430799999999,17
22893,60.76430799999999,16
22894,60.76430799999999,15
22895,60.764375,14
22896,60.764375,13
22897,60.764375,12
22898,60.785212,13
22899,60.785212,14
22900,60.785212,15
22901,60.785212,16
22902,60.785212,17
22903,60.795182,16
22904,60.795182,15
22905,60.795182999999994,14
22906,60.795182999999994,13
22907,60.795182999999994,12
22908,60.809775,13
22909,60.809775,14
22910,60.809775,15
22911,60.809775,16
22912,60.814941000000005,15
22913,60.814941000000005,14
22914,60.814941000000005,13
22915,60.814941000000005,12
22916,60.814941000000005,11
22917,60.833704000000004,12
22918,60.833704000000004,13
22919,60.833704000000004,14
22920,60.833704000000004,15
22921,60.833704000000004,16
22922,60.833704000000004,17
22923,60.833704000000004,18
22924,60.833704000000004,19
22925,60.844225,18
22926,60.844225,17
22927,60.844225,16
22928,60.844225,15
22929,60.859157999999994,16
22930,60.859157999999994,17
22931,60.859157999999994,18
22932,60.859157999999994,19
22933,60.864326,18
22934,60.864327,17
22935,60.864327,16
22936,60.864327,15
22937,60.864327,14
22938,60.864327,13
22939,60.864327,12
22940,60.864327,11
22941,60.883951,12
22942,60.883951,13
22943,60.883951,14
22944,60.883951,15
22945,60.883951,16
22946,60.883951,17
22947,60.883951,18
22948,60.883951,19
22949,60.883951,20
22950,60.894948,19
22951,60.894948,18
22952,60.894948,17
22953,60.894948,16
22954,60.909477,17
22955,60.909477,18
22956,60.909477,19
22957,60.909477,20
22958,60.909477,21
22959,60.914928,20
22960,60.914928,19
22961,60.914928,18
22962,60.914928,17
22963,60.914928,16
22964,60.914929,15
22965,60.914929,14
22966,60.91500500000001,13
22967,60.91500500000001,12
22968,60.93555,13
22969,60.93555,14
22970,60.93555,15
22971,60.93555,16
22972,60.93555,17
22973,60.93555,18
22974,60.942942,17
22975,60.942942,16
22976,60.94294300000001,15
22977,60.94294300000001,14
22978,60.94294300000001,13
22979,60.960411,14
22980,60.960411,15
22981,60.960411,16
22982,60.96303399999999,15
22983,60.963035,14
22984,60.963035,13
22985,60.963035,12
22986,60.963035,11
22987,60.963035,10
22988,60.984373,11
22989,60.984373,12
22990,60.984373,13
22991,60.994778000000004,12
22992,60.994778000000004,11
22993,60.994778000000004,10
22994,61.009903,11
22995,61.009903,12
22996,61.009903,13
22997,61.009903,14
22998,61.009903,15
22999,61.009903,16
23000,61.01492,15
23001,61.01492,14
23002,61.01492,13
23003,61.035365000000006,14
23004,61.035365000000006,15
23005,61.035365000000006,16
23006,61.044343000000005,15
23007,61.044343000000005,14
23008,61.044343000000005,13
23009,61.044343000000005,12
23010,61.044343000000005,11
23011,61.04444599999999,10
23012,61.059504000000004,11
23013,61.059504000000004,12
23014,61.059504000000004,13
23015,61.059504000000004,14
23016,61.059504000000004,15
23017,61.062521999999994,14
23018,61.062521999999994,13
23019,61.062521999999994,12
23020,61.085120999999994,13
23021,61.085120999999994,14
23022,61.085120999999994,15
23023,61.085120999999994,16
23024,61.09435500000001,15
23025,61.09435500000001,14
23026,61.09435500000001,13
23027,61.09435500000001,12
23028,61.09435500000001,11
23029,61.110367000000004,12
23030,61.110367000000004,13
23031,61.110367000000004,14
23032,61.114784,13
23033,61.114784,12
23034,61.114784,11
23035,61.114784,10
23036,61.135626,11
23037,61.135626,12
23038,61.135626,13
23039,61.135626,14
23040,61.135626,15
23041,61.135626,16
23042,61.135626,17
23043,61.135626,18
23044,61.14455400000001,17
23045,61.14455400000001,16
23046,61.14455400000001,15
23047,61.16096700000001,16
23048,61.16096700000001,17
23049,61.162932999999995,16
23050,61.162932999999995,15
23051,61.162932999999995,14
23052,61.162932999999995,13
23053,61.163031000000004,12
23054,61.163031000000004,11
23055,61.163031000000004,10
23056,61.163031000000004,9
23057,61.185345,10
23058,61.185345,11
23059,61.194486,10
23060,61.194486,9
23061,61.210306,10
23062,61.210306,11
23063,61.210306,12
23064,61.210306,13
23065,61.210306,14
23066,61.210306,15
23067,61.210306,16
23068,61.210306,17
23069,61.210306,18
23070,61.214865,17
23071,61.214865,16
23072,61.235254000000005,17
23073,61.243452000000005,16
23074,61.243452000000005,15
23075,61.243452000000005,14
23076,61.243452000000005,13
23077,61.243452000000005,12
23078,61.24355,11
23079,61.24355,10
23080,61.24355,9
23081,61.24355,8
23082,61.261334,9
23083,61.261334,10
23084,61.261334,11
23085,61.261334,12
23086,61.261334,13
23087,61.261334,14
23088,61.261334,15
23089,61.262462,14
23090,61.285991,15
23091,61.285991,16
23092,61.285991,17
23093,61.295351000000004,16
23094,61.295351000000004,15
23095,61.295351000000004,14
23096,61.295351000000004,13
23097,61.295352,12
23098,61.295352,11
23099,61.295352,10
23100,61.311220999999996,11
23101,61.31430699999999,10
23102,61.31430699999999,9
23103,61.31430699999999,8
23104,61.33664399999999,9
23105,61.33664399999999,10
23106,61.33664399999999,11
23107,61.33664399999999,12
23108,61.344246999999996,11
23109,61.36255,12
23110,61.36255,13
23111,61.36255,14
23112,61.36255,15
23113,61.36255,16
23114,61.364109,15
23115,61.364109,14
23116,61.364109,13
23117,61.364109,12
23118,61.387195999999996,13
23119,61.394951,12
23120,61.394951,11
23121,61.394952,10
23122,61.394952,9
23123,61.394952,8
23124,61.413066,9
23125,61.413066,10
23126,61.413066,11
23127,61.414331999999995,10
23128,61.438499,11
23129,61.438499,12
23130,61.438499,13
23131,61.438499,14
23132,61.44348299999999,13
23133,61.44348299999999,12
23134,61.44348299999999,11
23135,61.463115,12
23136,61.475175,11
23137,61.475175,10
23138,61.475175,9
23139,61.475175,8
23140,61.487565000000004,9
23141,61.494664,8
23142,61.512508999999994,9
23143,61.512508999999994,10
23144,61.512508999999994,11
23145,61.512508999999994,12
23146,61.51521700000001,11
23147,61.539662,12
23148,61.543054000000005,11
23149,61.543054000000005,10
23150,61.543054000000005,9
23151,61.543054000000005,8
23152,61.574376,7
23153,61.588466000000004,8
23154,61.588466000000004,9
23155,61.588466000000004,10
23156,61.588466000000004,11
23157,61.588466000000004,12
23158,61.588466000000004,13
23159,61.588466000000004,14
23160,61.588466000000004,15
23161,61.588466000000004,16
23162,61.588466000000004,17
23163,61.588466000000004,18
23164,61.588466000000004,19
23165,61.588466000000004,20
23166,61.588466000000004,21
23167,61.588466000000004,22
23168,61.6136,23
23169,61.6136,24
23170,61.6136,25
23171,61.6136,26
23172,61.6136,27
23173,61.6136,28
23174,61.624320999999995,27
23175,61.624320999999995,26
23176,61.624322,25
23177,61.624322,24
23178,61.624322,23
23179,61.624322,22
23180,61.624322,21
23181,61.624322,20
23182,61.624426,19
23183,61.624426,18
23184,61.624427000000004,17
23185,61.624427000000004,16
23186,61.624427000000004,15
23187,61.624427000000004,14
23188,61.624427000000004,13
23189,61.644071999999994,12
23190,61.644071999999994,11
23191,61.644071999999994,10
23192,61.644071999999994,9
23193,61.644071999999994,8
23194,61.644071999999994,7
23195,61.664359,8
23196,61.664359,9
23197,61.664359,10
23198,61.664359,11
23199,61.664359,12
23200,61.664359,13
23201,61.664359,14
23202,61.664359,15
23203,61.664359,16
23204,61.664359,17
23205,61.664359,18
23206,61.664359,19
23207,61.664359,20
23208,61.664359,21
23209,61.664359,22
23210,61.664359,23
23211,61.688534,24
23212,61.688534,25
23213,61.688534,26
23214,61.688534,27
23215,61.695190000000004,26
23216,61.695190000000004,25
23217,61.695191,24
23218,61.695280000000004,23
23219,61.69528100000001,22
23220,61.69528100000001,21
23221,61.69528100000001,20
23222,61.69528100000001,19
23223,61.69528100000001,18
23224,61.69528100000001,17
23225,61.69528100000001,16
23226,61.695363,15
23227,61.695363,14
23228,61.695363,13
23229,61.695363,12
23230,61.695363,11
23231,61.724433,10
23232,61.724433999999995,9
23233,61.724433999999995,8
23234,61.724433999999995,7
23235,61.739411,8
23236,61.739411,9
23237,61.739411,10
23238,61.739411,11
23239,61.739411,12
23240,61.739411,13
23241,61.739411,14
23242,61.739411,15
23243,61.765181000000005,16
23244,61.765181000000005,17
23245,61.77539399999999,16
23246,61.775394999999996,15
23247,61.775394999999996,14
23248,61.775394999999996,13
23249,61.775394999999996,12
23250,61.775394999999996,11
23251,61.775394999999996,10
23252,61.794849,9
23253,61.794849,8
23254,61.794849,7
23255,61.815735,8
23256,61.815735,9
23257,61.815735,10
23258,61.815735,11
23259,61.815735,12
23260,61.815735,13
23261,61.815735,14
23262,61.815735,15
23263,61.815735,16
23264,61.815735,17
23265,61.815735,18
23266,61.815735,19
23267,61.815735,20
23268,61.815735,21
23269,61.815735,22
23270,61.815735,23
23271,61.815735,24
23272,61.840752,25
23273,61.840752,26
23274,61.843215,25
23275,61.843216000000005,24
23276,61.843216000000005,23
23277,61.843216000000005,22
23278,61.843216000000005,21
23279,61.843216000000005,20
23280,61.843216000000005,19
23281,61.843216000000005,18
23282,61.84328000000001,17
23283,61.84328000000001,16
23284,61.84328000000001,15
23285,61.84328000000001,14
23286,61.84328000000001,13
23287,61.843281000000005,12
23288,61.843281000000005,11
23289,61.843281000000005,10
23290,61.843327,9
23291,61.866489,10
23292,61.866489,11
23293,61.866489,12
23294,61.866489,13
23295,61.87531,12
23296,61.87531,11
23297,61.895024,10
23298,61.895024,9
23299,61.895024,8
23300,61.895025,7
23301,61.897380000000005,8
23302,61.897380000000005,9
23303,61.897380000000005,10
23304,61.897380000000005,11
23305,61.897380000000005,12
23306,61.897380000000005,13
23307,61.897380000000005,14
23308,61.897380000000005,15
23309,61.897380000000005,16
23310,61.897380000000005,17
23311,61.897380000000005,18
23312,61.917614,19
23313,61.917614,20
23314,61.917614,21
23315,61.935058999999995,20
23316,61.935058999999995,19
23317,61.935058999999995,18
23318,61.93506,17
23319,61.93506,16
23320,61.93506,15
23321,61.93506,14
23322,61.93506,13
23323,61.935168999999995,12
23324,61.935168999999995,11
23325,61.935168999999995,10
23326,61.942967,11
23327,61.942967,12
23328,61.942967,13
23329,61.942967,14
23330,61.955242000000005,13
23331,61.955242000000005,12
23332,61.955242000000005,11
23333,61.96825,12
23334,61.96825,13
23335,61.96825,14
23336,61.96825,15
23337,61.96825,16
23338,61.96825,17
23339,61.96825,18
23340,61.96825,19
23341,61.96825,20
23342,61.96825,21
23343,61.974734,20
23344,61.974734,19
23345,61.974734,18
23346,61.974734,17
23347,61.993593999999995,18
23348,61.993593999999995,19
23349,62.00460699999999,18
23350,62.004608,17
23351,62.004608,16
23352,62.004608,15
23353,62.004608,14
23354,62.004608,13
23355,62.004608,12
23356,62.004608,11
23357,62.004720999999996,10
23358,62.004720999999996,9
23359,62.018992000000004,10
23360,62.018992000000004,11
23361,62.02415,10
23362,62.02415,9
23363,62.044826,10
23364,62.044826,11
23365,62.044826,12
23366,62.044826,13
23367,62.044826,14
23368,62.044826,15
23369,62.055231000000006,14
23370,62.055231000000006,13
23371,62.070142000000004,14
23372,62.070142000000004,15
23373,62.070142000000004,16
23374,62.070142000000004,17
23375,62.070142000000004,18
23376,62.070142000000004,19
23377,62.070142000000004,20
23378,62.07525,19
23379,62.07525,18
23380,62.07525,17
23381,62.07525,16
23382,62.07525,15
23383,62.07525,14
23384,62.104257999999994,13
23385,62.104257999999994,12
23386,62.104259,11
23387,62.104259,10
23388,62.104259,9
23389,62.104259,8
23390,62.104259,7
23391,62.120883,8
23392,62.120883,9
23393,62.120883,10
23394,62.146237,11
23395,62.146237,12
23396,62.146237,13
23397,62.146237,14
23398,62.154888,13
23399,62.154889000000004,12
23400,62.154889000000004,11
23401,62.17481,10
23402,62.174811,9
23403,62.174811,8
23404,62.174811,7
23405,62.197134,8
23406,62.197134,9
23407,62.197134,10
23408,62.197134,11
23409,62.197134,12
23410,62.197134,13
23411,62.197134,14
23412,62.197134,15
23413,62.197134,16
23414,62.197134,17
23415,62.197134,18
23416,62.222124,19
23417,62.222124,20
23418,62.222124,21
23419,62.222124,22
23420,62.234781999999996,21
23421,62.23478299999999,20
23422,62.23478299999999,19
23423,62.23478299999999,18
23424,62.23478299999999,17
23425,62.23478299999999,16
23426,62.23478299999999,15
23427,62.23478299999999,14
23428,62.234891000000005,13
23429,62.234891000000005,12
23430,62.234891000000005,11
23431,62.247475,12
23432,62.247475,13
23433,62.254899,12
23434,62.254899,11
23435,62.2549,10
23436,62.2549,9
23437,62.2735,10
23438,62.2735,11
23439,62.2735,12
23440,62.2735,13
23441,62.2735,14
23442,62.2735,15
23443,62.2735,16
23444,62.2735,17
23445,62.2735,18
23446,62.274691000000004,17
23447,62.274691000000004,16
23448,62.298967000000005,17
23449,62.304021999999996,16
23450,62.304021999999996,15
23451,62.304021999999996,14
23452,62.304021999999996,13
23453,62.304021999999996,12
23454,62.304021999999996,11
23455,62.304021999999996,10
23456,62.304122,9
23457,62.304122,8
23458,62.324859,9
23459,62.324859,10
23460,62.334607999999996,9
23461,62.350429000000005,10
23462,62.350429000000005,11
23463,62.350429000000005,12
23464,62.350429000000005,13
23465,62.350429000000005,14
23466,62.350429000000005,15
23467,62.350429000000005,16
23468,62.350429000000005,17
23469,62.350429000000005,18
23470,62.350429000000005,19
23471,62.350429000000005,20
23472,62.350429000000005,21
23473,62.350429000000005,22
23474,62.350429000000005,23
23475,62.350429000000005,24
23476,62.350429000000005,25
23477,62.354310999999996,24
23478,62.354310999999996,23
23479,62.374512,24
23480,62.382343000000006,23
23481,62.382343000000006,22
23482,62.382343000000006,21
23483,62.382343000000006,20
23484,62.382343000000006,19
23485,62.382343000000006,18
23486,62.382343000000006,17
23487,62.382343000000006,16
23488,62.382437,15
23489,62.382437,14
23490,62.382437,13
23491,62.382438,12
23492,62.382438,11
23493,62.382438,10
23494,62.382438,9
23495,62.394817,8
23496,62.400118000000006,9
23497,62.400118000000006,10
23498,62.400118000000006,11
23499,62.404899,10
23500,62.424656000000006,11
23501,62.424656000000006,12
23502,62.424656000000006,13
23503,62.424656000000006,14
23504,62.424656000000006,15
23505,62.424656000000006,16
23506,62.424656000000006,17
23507,62.424656000000006,18
23508,62.424656000000006,19
23509,62.424656000000006,20
23510,62.424656000000006,21
23511,62.424656000000006,22
23512,62.434514,21
23513,62.434514,20
23514,62.434514,19
23515,62.450341,20
23516,62.450341,21
23517,62.450341,22
23518,62.450341,23
23519,62.450341,24
23520,62.450341,25
23521,62.45445,24
23522,62.45445,23
23523,62.454451,22
23524,62.454451,21
23525,62.454451,20
23526,62.454451,19
23527,62.454451,18
23528,62.454451,17
23529,62.454541000000006,16
23530,62.454541000000006,15
23531,62.454542000000004,14
23532,62.454542000000004,13
23533,62.475579,14
23534,62.475579,15
23535,62.483051,14
