"No.","Time","Source","Destination","Protocol","frame","subseq","seq","ts","pkt_cnt","stream_type","frame_type"
"121238","181.482872","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3732","1","15670","62235","5","0","1"
"121239","181.482873","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3732","2","15671","62235","5","0","1"
"121240","181.482873","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3732","3","15672","62235","5","0","1"
"121241","181.482873","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3732","4","15673","62235","5","0","1"
"121250","181.503033","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3733","0","15674","62288","5","0","1"
"121251","181.503033","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3733","1","15675","62289","5","0","1"
"121252","181.503033","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3733","2","15676","62289","5","0","1"
"121253","181.503033","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3733","3","15677","62289","5","0","1"
"121254","181.503033","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3733","4","15678","62289","5","0","1"
"121309","181.583377","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3734","0","15679","62368","5","0","1"
"121310","181.583378","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3734","1","15680","62369","5","0","1"
"121311","181.583378","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3734","2","15681","62369","5","0","1"
"121312","181.583378","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3734","3","15682","62369","5","0","1"
"121313","181.583378","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3734","4","15683","62369","5","0","1"
"121341","181.642693","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3735","0","15684","62428","5","0","1"
"121342","181.642693","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3735","1","15685","62429","5","0","1"
"121343","181.642693","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3735","2","15686","62429","5","0","1"
"121344","181.642693","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3735","3","15687","62430","5","0","1"
"121345","181.642694","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3735","4","15688","62430","5","0","1"
"121393","181.703134","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3736","0","15689","62487","5","0","1"
"121394","181.703134","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3736","1","15690","62487","5","0","1"
"121395","181.703134","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3736","2","15691","62488","5","0","1"
"121396","181.703134","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3736","3","15692","62488","5","0","1"
"121397","181.703134","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3736","4","15693","62488","5","0","1"
"121448","181.771797","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3737","0","15694","62555","5","0","1"
"121449","181.771797","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3737","1","15695","62555","5","0","1"
"121450","181.771797","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3737","2","15696","62556","5","0","1"
"121452","181.771797","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3737","3","15697","62556","5","0","1"
"121453","181.771797","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3737","4","15698","62557","5","0","1"
"121484","181.844300","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3738","0","15699","62625","5","0","1"
"121485","181.844300","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3738","1","15700","62625","5","0","1"
"121486","181.844300","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3738","2","15701","62626","5","0","1"
"121489","181.844300","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3738","3","15702","62626","5","0","1"
"121490","181.844300","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3738","4","15703","62626","5","0","1"
"121539","181.902436","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3739","0","15704","62694","5","0","1"
"121540","181.902437","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3739","1","15705","62694","5","0","1"
"121544","181.913185","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3739","2","15706","62694","5","0","1"
"121545","181.913185","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3739","3","15707","62694","5","0","1"
"121546","181.913185","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3739","4","15708","62694","5","0","1"
"121589","181.982803","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3740","0","15709","62760","4","0","1"
"121590","181.982803","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3740","1","15710","62761","4","0","1"
"121591","181.982803","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3740","2","15711","62761","4","0","1"
"121592","181.982803","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3740","3","15712","62761","4","0","1"
"121620","182.043108","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","0","15713","62825","9","0","1"
"121622","182.043108","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","1","15714","62826","9","0","1"
"121623","182.043108","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","2","15715","62826","9","0","1"
"121624","182.043108","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","3","15716","62828","9","0","1"
"121625","182.043108","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","4","15717","62828","9","0","1"
"121626","182.043212","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","5","15718","62829","9","0","1"
"121627","182.043212","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","6","15719","62829","9","0","1"
"121628","182.043212","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","7","15720","62829","9","0","1"
"121629","182.043212","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3741","8","15721","62830","9","0","1"
"121679","182.163272","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3742","0","15722","62889","5","0","1"
"121702","182.163489","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3742","1","15723","62890","5","0","1"
"121703","182.163489","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3742","2","15724","62891","5","0","1"
"121704","182.163489","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3742","3","15725","62891","5","0","1"
"121705","182.163489","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3742","4","15726","62891","5","0","1"
"121711","182.171053","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3743","0","15727","62957","5","0","1"
"121712","182.171054","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3743","1","15728","62957","5","0","1"
"121713","182.171054","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3743","2","15729","62958","5","0","1"
"121714","182.171054","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3743","3","15730","62958","5","0","1"
"121715","182.171054","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3743","4","15731","62958","5","0","1"
"121748","182.244409","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3744","0","15732","63026","6","0","1"
"121749","182.244409","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3744","1","15733","63026","6","0","1"
"121750","182.244409","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3744","2","15734","63027","6","0","1"
"121751","182.244409","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3744","3","15735","63027","6","0","1"
"121752","182.244409","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3744","4","15736","63027","6","0","1"
"121760","182.244505","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3744","5","15737","63027","6","0","1"
"121810","182.302962","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3745","0","15738","63090","5","0","1"
"121811","182.302962","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3745","1","15739","63091","5","0","1"
"121812","182.302963","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3745","2","15740","63091","5","0","1"
"121819","182.303055","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3745","3","15741","63091","5","0","1"
"121820","182.303055","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3745","4","15742","63092","5","0","1"
"121873","182.370463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3746","0","15743","63155","5","0","1"
"121874","182.370463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3746","1","15744","63156","5","0","1"
"121875","182.370463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3746","2","15745","63156","5","0","1"
"121876","182.370463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3746","3","15746","63156","5","0","1"
"121877","182.370463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3746","4","15747","63156","5","0","1"
"121916","182.442617","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3747","0","15748","63223","5","0","1"
"121917","182.442617","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3747","1","15749","63223","5","0","1"
"121918","182.442617","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3747","2","15750","63224","5","0","1"
"121922","182.442617","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3747","3","15751","63224","5","0","1"
"121923","182.442618","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3747","4","15752","63225","5","0","1"
"121974","182.503330","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3748","0","15753","63289","6","0","1"
"121975","182.503330","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3748","1","15754","63289","6","0","1"
"121976","182.503330","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3748","2","15755","63290","6","0","1"
"121977","182.503330","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3748","3","15756","63290","6","0","1"
"121978","182.503330","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3748","4","15757","63290","6","0","1"
"121979","182.503330","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3748","5","15758","63290","6","0","1"
"122023","182.571175","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3749","0","15759","63359","6","0","1"
"122024","182.571175","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3749","1","15760","63359","6","0","1"
"122025","182.571175","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3749","2","15761","63360","6","0","1"
"122030","182.584303","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3749","3","15762","63360","6","0","1"
"122031","182.584304","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3749","4","15763","63361","6","0","1"
"122034","182.584304","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3749","5","15764","63361","6","0","1"
"122052","182.631391","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3750","0","15765","63415","5","0","1"
"122053","182.631392","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3750","1","15766","63416","5","0","1"
"122054","182.631392","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3750","2","15767","63416","5","0","1"
"122055","182.631392","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3750","3","15768","63416","5","0","1"
"122056","182.631392","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3750","4","15769","63416","5","0","1"
"122112","182.703443","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3751","0","15770","63485","6","0","1"
"122113","182.703443","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3751","1","15771","63485","6","0","1"
"122114","182.703443","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3751","2","15772","63485","6","0","1"
"122115","182.703444","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3751","3","15773","63485","6","0","1"
"122116","182.703444","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3751","4","15774","63485","6","0","1"
"122117","182.703444","58.211.82.170","192.168.1.2","UDP1.VIDEO4","3751","5","15775","63485","6","0","1"
